Row,Flag,Question,Answer,Category,Reason
4740,#redflag,The software proposed must be hosted either on AWS or Microsoft Azure in Sydney with backup in Melbourne(we don't backup in Melbourne) ,,EMPTY,No answer content
4741,#redflag,18.9. Felony Criminal Convictions Contractor shall fully advise OCA as to the facts and circumstances surrounding conviction of a felony criminal offense of Contractor or any of its employees that are,,EMPTY,No answer content
4742,#redflag,"7.6 Security and Background Checks Awarded Vendor Project staff must sign OCA security agreements. Pursuant to Section 14.4 of Texas Office of Court Administration - Terms & Conditions, Awarded Vendor",,EMPTY,No answer content
4743,#redflag,99.9% Service Availability. Unclear on remedies.,,EMPTY,No answer content
4744,#redflag,We cannot do 15 minute incident response.,,EMPTY,No answer content
4745,#redflag,We will not commit to incident resolution SLAs.,,EMPTY,No answer content
4746,#redflag,"4.2.1 The state may, at its sole discretion, elect to perform a Security and Data Protection Audit, at any time, that includes a thorough review of contractor controls; security/privacy functions and ",?,EMPTY,No answer content
4747,#redflag,"5.6 Upon expiration of Contractor?s limited right to use PII/SSI, Contractor must return all physical embodiments to the State or, with the State?s permission; Contractor may destroy PII/SSI. Upon the",,EMPTY,No answer content
4748,#redflag,"6.2 If the Contractor determines that there is any actual, attempted or suspected theft of, accidental disclosure of, loss of, or inability to account for any PII/SSI by Contractor or any of its subco",,EMPTY,No answer content
4749,#redflag,"In case of an actual security breach that may have compromised State Data, the Contractor must notify the State in writing of the breach within two (2) hours of the Contractor becoming aware of the br",,EMPTY,No answer content
4750,#redflag,"The Contractor specifically agrees to comply with state and federal confidentiality and information disclosure laws, rules and regulations applicable to work associated with this RFP including but not",,EMPTY,No answer content
4751,#redflag,"The State shall be responsible for conducting periodic security and privacy audits and generally utilizes members of the OIT Chief Information Security Officer and Privacy teams, the OBM Office of Int",,EMPTY,No answer content
4754,#redflag,"1.3.7.1 Upon notification from the Ministry, which may be either during the procurement process or during the term of any subsequent contract, the Vendor shall obtain one or more of the following Secu",,EMPTY,No answer content
4755,#redflag,"1.3.7.2 The Vendor shall obtain the Security Screening Checks set out above at its own cost through the OPS Vendor of Record arrangement, local police, or an RCMP accredited third party agency.(as abo",,EMPTY,No answer content
4756,#redflag,"The toll-free telephone channel, live chat/instant messaging, and email correspondence shall be accessible to Ministry contacts 99% of the time.(no way to measure) ",,EMPTY,No answer content
4757,#redflag,"The Vendor shall, upon request from the Ministry, require those Persons providing services under the Agreement to submit to security checks and the Vendor may be required to obtain and pay for securit",,EMPTY,No answer content
4758,#yellowflag,The Vendor shall monitor and provide monthly reporting on the attainment of service levels defined within the agreement.(we cannot provide monthly reporting) ,,EMPTY,No answer content
4759,#yellowflag,The Vendor shall provide a designated Ministry contact availability report that indicates the actual availability of the Service on a monthly basis. This report shall be provided within fifteen (15) B,,EMPTY,No answer content
4760,#redflag,"The Vendor will disclose all security breaches and breach details to the Ministry no longer than one hundred and twenty (120) minutes after the breach being discovered.(we might me able to do 24, but ",,EMPTY,No answer content
4761,#redflag,The Vendor will disclose and document all security and privacy breaches and breach details to the Ministry within one hundred and twenty (120) minutes after the breach being discovered.(this might tak,,EMPTY,No answer content
4762,#redflag,"95% of reports to run under 100 seconds(we cannot measure this, or agree to this)",,EMPTY,No answer content
4763,#redflag,customer may ask for security clearances(we cannot agree to this. need to limit it to the delivery team) ,,EMPTY,No answer content
4764,#redflag,"Response time 98% under 1 second(we cannot measure this, ar agree to this) ",,EMPTY,No answer content
4765,#redflag,termination of supplier personnel(need to limit this to delivery team) ,,EMPTY,No answer content
4766,#yellowflag,"2.5.1.Mustprovide the Government of Ontario with evidence, in the form of audit reports, certifications, or other assurance, that the presence of security controls within the Cloud Service is consiste",,EMPTY,No answer content
4767,#redflag,99.999 connectivity to the edge of the public internet.(not sure how we would measure this. need an exception) ,,EMPTY,No answer content
4768,#redflag,99.99 availability(will need to propose 99.9) ,,EMPTY,No answer content
4769,#yellowflag,"Does the Solution physically or logically segregate the OSC data and at no time allow it to co-mingle with the data of any other party?(as noted before, we do co-mingle) ",,EMPTY,No answer content
4770,#yellowflag,"OSC data logically segregated and at no time co-mingled with the data of any other party;(we may need to clarify, or this may be a translation error. we are logically segregated but are also co-mingle",,EMPTY,No answer content
4771,#yellowflag,"the maintenance of a comprehensive business continuity plan unique to the OSC instance of the Solution, and disaster recovery services for the OSC instance of the Solution.(but BCP is not unique to th",,EMPTY,No answer content
4772,#yellowflag,4.08.9 Must pass an EOP Information Assurance assessment prior to installation on the EOP network.(nothing will be installed on the network) ,,EMPTY,No answer content
4774,#redflag,ATTACHMENT A (we cannot sign) ,,EMPTY,No answer content
4775,#yellowflag,Contractor and contractor personnel shall use White House Information Technology provided devices when accessing EOP information or working on this contract. Contractor personnel shall not use contrac,,EMPTY,No answer content
4776,#yellowflag,Contractor employees shall dress appropriately for a professional office environment. (this cannot apply to our data center personnel) ,,EMPTY,No answer content
4778,#redflag,"The contractor is responsible for ensuring all employees involved in the performance of this order, contract or agreement sign a ?Non-Disclosure Agreement? that is attached.(we cannot sign their NDA) ",,EMPTY,No answer content
